20-06-06 03:25:03, INFO: 

********* SELF PLAY *********


20-06-06 03:25:03, INFO: [('dataroot', '/home/hieu123/workspace/dataset'), ('game_id', 65), ('last_iter', 10), ('models', '/home/hieu123/workspace/models'), ('n_moves', 256), ('n_simulations', 200), ('seed', 65)]
20-06-06 03:25:07, INFO: Load model: /home/hieu123/workspace/models/10.pth
20-06-06 03:25:07, INFO: True-white moves first
20-06-06 03:26:01, INFO: case 2.1
20-06-06 03:26:06, INFO: case 2.1
20-06-06 03:26:09, INFO: case 2.1
20-06-06 03:26:11, INFO: case 2.1
20-06-06 03:26:12, INFO: case 2.1
20-06-06 03:26:13, INFO: case 2.1
20-06-06 03:26:14, INFO: case 2.1
20-06-06 03:26:15, INFO: case 2.1
20-06-06 03:26:16, INFO: case 2.1
20-06-06 03:26:16, INFO: case 2.1
20-06-06 03:26:16, INFO: case 2.1
20-06-06 03:26:17, INFO: case 2.1
20-06-06 03:26:17, INFO: case 2.1
20-06-06 03:26:18, INFO: case 2.1
20-06-06 03:26:18, INFO: case 2.1
20-06-06 03:26:18, INFO: case 2.1
20-06-06 03:26:19, INFO: case 2.1
20-06-06 03:26:19, INFO: case 2.1
20-06-06 03:26:19, INFO: case 2.1
20-06-06 03:26:22, INFO: case 2.1
20-06-06 03:26:28, INFO: case 2.1
20-06-06 03:26:28, INFO: case 2.1
20-06-06 03:27:00, INFO: case 2.1
20-06-06 03:27:00, INFO: case 2.1
20-06-06 03:27:01, INFO: case 2.1
20-06-06 03:27:02, INFO: case 2.1
20-06-06 03:27:02, INFO: case 2.1
20-06-06 03:27:02, INFO: case 2.1
20-06-06 03:27:03, INFO: case 2.1
20-06-06 03:27:03, INFO: case 2.1
20-06-06 03:27:03, INFO: case 2.1
20-06-06 03:27:04, INFO: case 2.1
20-06-06 03:27:04, INFO: case 2.1
20-06-06 03:27:04, INFO: case 2.1
20-06-06 03:27:04, INFO: case 2.1
20-06-06 03:27:04, INFO: case 2.1
20-06-06 03:27:05, INFO: case 2.1
20-06-06 03:27:05, INFO: case 2.1
20-06-06 03:27:05, INFO: case 2.1
20-06-06 03:27:06, INFO: case 2.1
20-06-06 03:27:06, INFO: case 2.1
20-06-06 03:27:06, INFO: case 2.1
20-06-06 03:27:07, INFO: case 2.1
20-06-06 03:27:07, INFO: case 2.1
20-06-06 03:27:07, INFO: case 2.1
20-06-06 03:27:08, INFO: case 2.1
20-06-06 03:27:08, INFO: case 2.1
20-06-06 03:27:08, INFO: case 2.1
20-06-06 03:27:09, INFO: case 2.1
20-06-06 03:27:09, INFO: case 2.1
20-06-06 03:27:09, INFO: case 2.1
20-06-06 03:27:10, INFO: case 2.1
20-06-06 03:27:10, INFO: case 2.1
20-06-06 03:27:10, INFO: case 2.1
20-06-06 03:27:11, INFO: case 2.1
20-06-06 03:27:11, INFO: case 2.1
20-06-06 03:27:11, INFO: case 2.1
20-06-06 03:27:12, INFO: case 2.1
20-06-06 03:27:12, INFO: case 2.1
20-06-06 03:27:12, INFO: case 2.1
20-06-06 03:27:14, INFO: case 2.1
20-06-06 03:28:57, INFO: case 2.1
20-06-06 03:29:01, INFO: case 2.1
20-06-06 03:29:04, INFO: case 2.1
20-06-06 03:29:08, INFO: case 2.1
20-06-06 03:29:12, INFO: case 2.1
20-06-06 03:29:14, INFO: case 2.1
20-06-06 03:29:15, INFO: case 2.1
20-06-06 03:29:17, INFO: case 2.1
20-06-06 03:29:18, INFO: case 2.1
20-06-06 03:29:20, INFO: case 2.1
20-06-06 03:29:20, INFO: case 2.1
20-06-06 03:29:20, INFO: case 2.1
20-06-06 03:29:22, INFO: case 2.1
20-06-06 03:29:22, INFO: case 2.1
20-06-06 03:29:24, INFO: case 2.1
20-06-06 03:29:24, INFO: case 2.1
20-06-06 03:29:26, INFO: case 2.1
20-06-06 03:29:26, INFO: case 2.1
20-06-06 03:29:29, INFO: case 2.1
20-06-06 03:30:03, INFO: case 2.1
20-06-06 03:30:08, INFO: case 2.1
20-06-06 03:30:13, INFO: case 2.1
20-06-06 03:30:16, INFO: case 2.1
20-06-06 03:30:55, INFO: case 2.1
20-06-06 03:31:01, INFO: case 2.1
20-06-06 03:31:05, INFO: case 2.1
20-06-06 03:31:06, INFO: case 2.1
20-06-06 03:31:59, INFO: case 2.1
20-06-06 03:32:01, INFO: case 2.1
20-06-06 03:32:03, INFO: case 2.1
20-06-06 03:32:03, INFO: case 2.1
20-06-06 03:32:07, INFO: case 2.1
20-06-06 03:32:09, INFO: case 2.1
20-06-06 03:32:10, INFO: case 2.1
20-06-06 03:32:11, INFO: case 2.1
20-06-06 03:32:12, INFO: case 2.1
20-06-06 03:32:15, INFO: case 2.1
20-06-06 03:32:16, INFO: case 2.1
20-06-06 03:32:16, INFO: case 2.1
20-06-06 03:32:18, INFO: case 2.1
20-06-06 03:32:19, INFO: case 2.1
20-06-06 03:32:20, INFO: case 2.1
20-06-06 03:32:21, INFO: case 2.1
20-06-06 03:32:21, INFO: case 2.1
20-06-06 03:32:24, INFO: case 2.1
20-06-06 03:32:25, INFO: case 2.1
20-06-06 03:32:25, INFO: case 2.1
20-06-06 03:32:27, INFO: case 2.1
20-06-06 03:32:28, INFO: case 2.1
20-06-06 03:32:29, INFO: case 2.1
20-06-06 03:32:29, INFO: case 2.1
20-06-06 03:32:30, INFO: case 2.1
20-06-06 03:32:30, INFO: case 2.1
20-06-06 03:32:30, INFO: case 2.1
20-06-06 03:32:31, INFO: case 2.1
20-06-06 03:32:33, INFO: case 2.1
20-06-06 03:32:33, INFO: case 2.1
20-06-06 03:32:33, INFO: case 2.1
20-06-06 03:32:33, INFO: case 2.1
20-06-06 03:32:33, INFO: case 2.1
20-06-06 03:32:34, INFO: case 2.1
20-06-06 03:32:34, INFO: case 2.1
20-06-06 03:32:34, INFO: case 2.1
20-06-06 03:32:34, INFO: case 2.1
20-06-06 03:32:34, INFO: case 2.1
20-06-06 03:32:34, INFO: case 2.1
20-06-06 03:32:34, INFO: case 2.1
20-06-06 03:32:35, INFO: case 2.1
20-06-06 03:32:36, INFO: case 2.1
20-06-06 03:32:36, INFO: case 2.1
20-06-06 03:32:36, INFO: case 2.1
20-06-06 03:32:37, INFO: case 2.1
20-06-06 03:32:37, INFO: case 2.1
20-06-06 03:32:37, INFO: case 2.1
20-06-06 03:32:37, INFO: case 2.1
20-06-06 03:32:38, INFO: case 2.1
